fold,direction,model_type,space,feature_set,comparison,n_source,n_target,n_features,centroid_euclidean,centroid_cosine,centroid_pearson,centroid_spearman,random_repeat,background_n,latent_space
9,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.11329104006290436,0.9999648928642273,0.9999647736549377,0.9999242720099335,0.0,1000.0,permuted_target_space
9,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.568426132202148,-0.5598623752593994,-0.5601503849029541,-0.5550468279717559,0.0,1000.0,permuted_target_space
9,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.7885446548461914,0.2530469298362732,0.25365152955055237,0.2512753952518282,1.0,1000.0,normal_target_space
9,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.635534763336182,0.17078067362308502,0.171356201171875,0.17016285004749315,1.0,1000.0,normal_target_space
9,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.24587471783161163,0.9999780058860779,0.9999780058860779,0.9999525247193326,1.0,1000.0,permuted_target_space
9,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.11277961730957,-0.3925136923789978,-0.3911599814891815,-0.40589442713518953,1.0,1000.0,permuted_target_space
9,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.4345226287841797,0.03929206728935242,0.03491361439228058,0.025134361302800383,1.0,1000.0,normal_target_space
9,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,2.0102713108062744,0.023588508367538452,0.02744528464972973,0.045712168549226946,1.0,1000.0,normal_target_space
9,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.11669940501451492,0.9999620318412781,0.9999620318412781,0.9999221262345361,1.0,1000.0,permuted_target_space
9,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.561541557312012,-0.5600557923316956,-0.5603444576263428,-0.5553666379132763,1.0,1000.0,permuted_target_space
9,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.8299055099487305,0.22218529880046844,0.22288483381271362,0.21641414466531628,2.0,1000.0,normal_target_space
9,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.644602298736572,0.16262118518352509,0.16332462430000305,0.16268196175369934,2.0,1000.0,normal_target_space
9,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.26291972398757935,0.9999803304672241,0.9999803304672241,0.9999578891578261,2.0,1000.0,permuted_target_space
9,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.095138549804688,-0.39290696382522583,-0.3915547728538513,-0.4063101711184353,2.0,1000.0,permuted_target_space
9,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.4368551969528198,0.023102469742298126,0.019064199179410934,0.02168610023918243,2.0,1000.0,normal_target_space
9,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,2.0744380950927734,-0.10111131519079208,-0.0980454683303833,-0.08521061858413155,2.0,1000.0,normal_target_space
9,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.11508184671401978,0.9999631643295288,0.9999631643295288,0.999922483863769,2.0,1000.0,permuted_target_space
9,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.562597274780273,-0.5603041648864746,-0.5605931282043457,-0.5555248888488344,2.0,1000.0,permuted_target_space
9,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.676801919937134,0.3580901622772217,0.3587697148323059,0.3351260392705508,3.0,1000.0,normal_target_space
9,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.663837432861328,0.14384472370147705,0.14434146881103516,0.1435506753470434,3.0,1000.0,normal_target_space
9,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.27187272906303406,0.999977171421051,0.9999771118164062,0.9999530611631819,3.0,1000.0,permuted_target_space
9,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.08698272705078,-0.39258357882499695,-0.3912302255630493,-0.40604159156452774,3.0,1000.0,permuted_target_space
9,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.4895122051239014,-0.2536464035511017,-0.2547352910041809,-0.2742119461038441,3.0,1000.0,normal_target_space
9,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.8155909776687622,0.3804191052913666,0.3814322352409363,0.37708462079857175,3.0,1000.0,normal_target_space
9,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.12397447228431702,0.9999572038650513,0.9999572038650513,0.9999123808379395,3.0,1000.0,permuted_target_space
9,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.562114715576172,-0.560193657875061,-0.5604826211929321,-0.5554771453462423,3.0,1000.0,permuted_target_space
9,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.852099657058716,0.2018572837114334,0.20262256264686584,0.18990085444776325,4.0,1000.0,normal_target_space
9,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.613487720489502,0.18895745277404785,0.18979164958000183,0.18909440052757465,4.0,1000.0,normal_target_space
9,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.2467312514781952,0.9999817609786987,0.9999818205833435,0.9999589620455248,4.0,1000.0,permuted_target_space
9,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.109220504760742,-0.39262670278549194,-0.39127376675605774,-0.40605598614115196,4.0,1000.0,permuted_target_space
9,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.4875584840774536,-0.32014140486717224,-0.32130321860313416,-0.33919067431707123,4.0,1000.0,normal_target_space
9,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.893648386001587,0.20124828815460205,0.20193295180797577,0.19139842686053032,4.0,1000.0,normal_target_space
9,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.12046819180250168,0.9999604821205139,0.9999605417251587,0.9999183711275907,4.0,1000.0,permuted_target_space
9,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.57278823852539,-0.560258150100708,-0.5605466365814209,-0.5555063815360318,4.0,1000.0,permuted_target_space
9,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.7249913215637207,0.32312360405921936,0.32401442527770996,0.30785064115768873,5.0,1000.0,normal_target_space
9,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.700879096984863,0.10272112488746643,0.10342522710561752,0.10160648839564665,5.0,1000.0,normal_target_space
9,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.27040284872055054,0.9999726414680481,0.9999726414680481,0.9999442992469758,5.0,1000.0,permuted_target_space
9,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.091102600097656,-0.39236122369766235,-0.3910069763660431,-0.4058009070907863,5.0,1000.0,permuted_target_space
9,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.4290509223937988,-0.04137679934501648,-0.043187033385038376,-0.04459189497716895,5.0,1000.0,normal_target_space
9,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.8594658374786377,0.27476710081100464,0.27667418122291565,0.27137532043579266,5.0,1000.0,normal_target_space
9,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.11521364748477936,0.9999629855155945,0.9999628067016602,0.9999212321614539,5.0,1000.0,permuted_target_space
9,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.558135032653809,-0.5603911876678467,-0.5606802701950073,-0.5556232368878818,5.0,1000.0,permuted_target_space
9,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.660874605178833,0.39945515990257263,0.39954155683517456,0.3719522836772296,6.0,1000.0,normal_target_space
9,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.411535739898682,0.4349870979785919,0.43516743183135986,0.4308821604525011,6.0,1000.0,normal_target_space
9,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.2597987949848175,0.9999791979789734,0.9999790787696838,0.9999549387166548,6.0,1000.0,permuted_target_space
9,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.097593307495117,-0.39252614974975586,-0.39117276668548584,-0.4058753833785376,6.0,1000.0,permuted_target_space
9,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.2765486240386963,0.3038872480392456,0.30050766468048096,0.29097840920795137,6.0,1000.0,normal_target_space
9,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.9698442220687866,0.08566887676715851,0.0900544673204422,0.10780295129948159,6.0,1000.0,normal_target_space
9,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.11066530644893646,0.9999662637710571,0.9999663829803467,0.9999280271168789,6.0,1000.0,permuted_target_space
9,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.565889358520508,-0.5596936941146851,-0.559982419013977,-0.5550253702177819,6.0,1000.0,permuted_target_space
9,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.96433162689209,0.12232622504234314,0.12335532903671265,0.118156317591925,7.0,1000.0,normal_target_space
9,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.7761921882629395,0.06003749370574951,0.06107630208134651,0.060828709187351934,7.0,1000.0,normal_target_space
9,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.252075731754303,0.9999837279319763,0.9999836683273315,0.9999635218182442,7.0,1000.0,permuted_target_space
9,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.103710174560547,-0.3929615020751953,-0.39160966873168945,-0.40642175143910003,7.0,1000.0,permuted_target_space
9,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.2953788042068481,0.23387978971004486,0.2311600148677826,0.1843941689268834,7.0,1000.0,normal_target_space
9,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.823754906654358,0.36020463705062866,0.36421552300453186,0.3685394279076687,7.0,1000.0,normal_target_space
9,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.11233166605234146,0.9999648928642273,0.9999647736549377,0.9999226626783855,7.0,1000.0,permuted_target_space
9,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.559877395629883,-0.5595856308937073,-0.5598735809326172,-0.5548748977180393,7.0,1000.0,permuted_target_space
9,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.7770984172821045,0.26363906264305115,0.2643504738807678,0.24841579190556298,8.0,1000.0,normal_target_space
9,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.62145471572876,0.1836322695016861,0.18432627618312836,0.18334962334489194,8.0,1000.0,normal_target_space
9,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.260480672121048,0.9999811053276062,0.9999810457229614,0.9999585150089836,8.0,1000.0,permuted_target_space
9,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.096824645996094,-0.3928571939468384,-0.3915049433708191,-0.40626913316396013,8.0,1000.0,permuted_target_space
9,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.2979226112365723,0.27693700790405273,0.2728550434112549,0.2540121529565924,8.0,1000.0,normal_target_space
9,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,2.04109263420105,-0.024767864495515823,-0.020160824060440063,0.005976610332909901,8.0,1000.0,normal_target_space
9,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.10696347802877426,0.9999679327011108,0.9999679327011108,0.9999293682265022,8.0,1000.0,permuted_target_space
9,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.55385971069336,-0.5596572160720825,-0.559945285320282,-0.554875165939964,8.0,1000.0,permuted_target_space
9,h2m,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,3.650977849960327,0.41167178750038147,0.41195565462112427,0.3914649816607729,9.0,1000.0,normal_target_space
9,h2m,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,6.523970603942871,0.30835095047950745,0.30856871604919434,0.30666134514368115,9.0,1000.0,normal_target_space
9,h2m,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.2754517197608948,0.9999767541885376,0.9999766945838928,0.9999517200535585,9.0,1000.0,permuted_target_space
9,h2m,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,17.083436965942383,-0.39252641797065735,-0.39117303490638733,-0.40591963999610897,9.0,1000.0,permuted_target_space
9,m2h,target_liver,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,1.437105655670166,-0.061535101383924484,-0.06476135551929474,-0.06353032981998374,9.0,1000.0,normal_target_space
9,m2h,FlowTransOP,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,1.9032844305038452,0.18522918224334717,0.18820026516914368,0.17685176840503083,9.0,1000.0,normal_target_space
9,m2h,target_liver_permuted_space,latent,latent,real_target_liver_vs_random_non_liver_target,10000,1000,512,0.11471410095691681,0.9999635219573975,0.9999634623527527,0.9999229309003103,9.0,1000.0,permuted_target_space
9,m2h,permuted_both,latent,latent,translated_liver_source_vs_random_non_liver_target,10000,1000,512,14.563047409057617,-0.5602280497550964,-0.5605168342590332,-0.5554007020977101,9.0,1000.0,permuted_target_space
