fold,direction,tissue,feature_set,model_type,comparison,n_source,n_target,n_features,mmd,random_repeat,source_file,model_label
4,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04802548885345459,9,liver_expression_mmd_fold4.csv,Real target liver
4,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.617607593536377,9,liver_expression_mmd_fold4.csv,FlowTransOP
4,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06604647636413574,9,liver_expression_mmd_fold4.csv,Real target liver
4,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6175260543823242,9,liver_expression_mmd_fold4.csv,FlowTransOP
4,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957679748535156,0,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989320278167725,0,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957677364349365,1,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989288091659546,1,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957643389701843,2,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989292860031128,2,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957675576210022,3,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.598930835723877,3,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957668423652649,4,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989294648170471,4,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957670211791992,5,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989285707473755,5,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957674980163574,6,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989315509796143,6,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957667231559753,7,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989297032356262,7,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957676768302917,8,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989305973052979,8,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.5957668423652649,9,liver_expression_mmd_fold4.csv,Permuted both
4,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5989317297935486,9,liver_expression_mmd_fold4.csv,Permuted both
5,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16476494073867798,0,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704231262207031,0,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19567567110061648,0,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714477896690369,0,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.1688460111618042,1,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704220533370972,1,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.200525164604187,1,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714414119720459,1,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.1737726926803589,2,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704219937324524,2,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.20646518468856812,2,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714477300643921,2,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16784191131591797,3,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704221725463867,3,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19962233304977417,3,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714334845542908,3,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16979461908340454,4,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704224705696106,4,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.20218294858932495,4,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714482665061951,4,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16998231410980225,5,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.570422351360321,5,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.2022500038146973,5,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714402198791504,5,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.1655215620994568,6,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704222321510315,6,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19673889875411987,6,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714453458786011,6,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.17393475770950317,7,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704245567321777,7,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.2069687843322754,7,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714516043663025,7,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16597747802734375,8,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704222321510315,8,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19748127460479736,8,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714477896690369,8,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16615396738052368,9,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5704222321510315,9,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19777345657348633,9,liver_expression_mmd_fold5.csv,Real target liver
5,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5714533925056458,9,liver_expression_mmd_fold5.csv,FlowTransOP
5,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917958617210388,0,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.599860668182373,0,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917894840240479,1,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998614430427551,1,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917845368385315,2,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998657941818237,2,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917889475822449,3,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998612642288208,3,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.59178626537323,4,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998644828796387,4,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917903780937195,5,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998565554618835,5,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917938351631165,6,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998626947402954,6,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917871594429016,7,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998634696006775,7,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917893648147583,8,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998609066009521,8,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5917897820472717,9,liver_expression_mmd_fold5.csv,Permuted both
5,Human to mouse,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5998561978340149,9,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04736363887786865,0,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6269609928131104,0,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0654296875,0,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6246748566627502,0,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04711282253265381,1,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6269773244857788,1,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06499528884887695,1,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.624689519405365,1,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04673981666564941,2,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6270120739936829,2,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06442880630493164,2,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6247273683547974,2,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04673242568969726,3,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6270129084587097,3,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06453990936279297,3,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6247245073318481,3,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04749214649200439,4,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6270443797111511,4,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06552672386169434,4,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6247627139091492,4,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04567253589630127,5,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6269553899765015,5,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06307125091552734,5,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6246772408485413,5,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04809319972991943,6,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6269795298576355,6,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06638026237487793,6,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6246997117996216,6,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04810249805450439,7,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6270384192466736,7,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06634330749511719,7,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6247654557228088,7,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04751229286193848,8,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6270442008972168,8,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.0654451847076416,8,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.624785304069519,8,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,37933,0.04787445068359375,9,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6269997954368591,9,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.06609439849853516,9,liver_expression_mmd_fold5.csv,Real target liver
5,Mouse to human,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.624704122543335,9,liver_expression_mmd_fold5.csv,FlowTransOP
5,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679644584655762,0,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358720064163208,0,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679697036743164,1,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358608603477478,1,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679641604423523,2,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358743906021118,2,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.667966365814209,3,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358643174171448,3,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679517030715942,4,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358756422996521,4,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679732203483582,5,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358723640441895,5,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.667964518070221,6,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358810067176819,6,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679782867431641,7,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358702182769775,7,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679606437683105,8,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.635873556137085,8,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,All target genes,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,37933,0.6679552793502808,9,liver_expression_mmd_fold5.csv,Permuted both
5,Mouse to human,liver,Orthologues,permuted_both,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.6358748078346252,9,liver_expression_mmd_fold5.csv,Permuted both
6,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.1669461727142334,0,liver_expression_mmd_fold6.csv,Real target liver
6,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5639171600341797,0,liver_expression_mmd_fold6.csv,FlowTransOP
6,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.1985453963279724,0,liver_expression_mmd_fold6.csv,Real target liver
6,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5638818144798279,0,liver_expression_mmd_fold6.csv,FlowTransOP
6,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16413038969039917,1,liver_expression_mmd_fold6.csv,Real target liver
6,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5639156699180603,1,liver_expression_mmd_fold6.csv,FlowTransOP
6,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.1953299045562744,1,liver_expression_mmd_fold6.csv,Real target liver
6,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5638546347618103,1,liver_expression_mmd_fold6.csv,FlowTransOP
6,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16249680519104004,2,liver_expression_mmd_fold6.csv,Real target liver
6,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5639141201972961,2,liver_expression_mmd_fold6.csv,FlowTransOP
6,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19337934255599976,2,liver_expression_mmd_fold6.csv,Real target liver
6,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5638515949249268,2,liver_expression_mmd_fold6.csv,FlowTransOP
6,Human to mouse,liver,All target genes,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,29477,0.16259247064590454,3,liver_expression_mmd_fold6.csv,Real target liver
6,Human to mouse,liver,All target genes,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,29477,0.5639172792434692,3,liver_expression_mmd_fold6.csv,FlowTransOP
6,Human to mouse,liver,Orthologues,target_liver,real_target_liver_vs_random_non_liver_target,10000,1000,15666,0.19344842433929443,3,liver_expression_mmd_fold6.csv,Real target liver
6,Human to mouse,liver,Orthologues,FlowTransOP,translated_liver_source_vs_random_non_liver_target,10000,1000,15666,0.5639233589172363,3,liver_expression_mmd_fold6.csv,FlowTransOP
