fold,direction,feature_set,comparison,model_type,model_label,metric,value,lower_better
0,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.93280194542408,FALSE
0,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.930748854982853,FALSE
0,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,128.33509826660156,TRUE
0,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9725804328918456,FALSE
0,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8573221564292908,FALSE
0,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8529297759537788,FALSE
0,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9435781029105188,FALSE
0,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9421557233572008,FALSE
1,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,128.91799926757812,TRUE
1,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9723984003067015,FALSE
1,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8566479086875916,FALSE
1,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8521893956682656,FALSE
1,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9332161038279534,FALSE
1,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9309301138818264,FALSE
1,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,128.91799926757812,TRUE
1,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9723984003067015,FALSE
1,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8566479086875916,FALSE
1,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8521893956682655,FALSE
1,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9446329363107682,FALSE
1,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9423848672747612,FALSE
2,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,129.29278564453125,TRUE
2,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9721381664276124,FALSE
2,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8550411462783813,FALSE
2,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8505204582745712,FALSE
2,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9323468886882068,FALSE
2,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9302822455734014,FALSE
2,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,129.29278564453125,TRUE
2,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9721381664276124,FALSE
2,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8550411462783813,FALSE
2,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8505204582745712,FALSE
2,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.944389079284668,FALSE
2,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9422354114413262,FALSE
3,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,129.41432189941406,TRUE
3,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9721400737762452,FALSE
3,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8556153178215027,FALSE
3,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8510984020150738,FALSE
3,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9331229251265526,FALSE
3,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9308858624219896,FALSE
3,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,129.41432189941406,TRUE
3,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9721400737762452,FALSE
3,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8556153178215027,FALSE
3,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8510984020150738,FALSE
3,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.943579762762785,FALSE
3,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9422263960540296,FALSE
4,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,128.80276489257812,TRUE
4,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9723379015922546,FALSE
4,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8560435771942139,FALSE
4,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8514829852701387,FALSE
4,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9324404510378838,FALSE
4,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9303008116304874,FALSE
4,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,128.80276489257812,TRUE
4,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9723379015922546,FALSE
4,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8560435771942139,FALSE
4,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8514829852701387,FALSE
4,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.944481562000513,FALSE
4,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9422708657503128,FALSE
5,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,129.10830688476562,TRUE
5,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.972322404384613,FALSE
5,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8560836315155029,FALSE
5,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8515740548658328,FALSE
5,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.933852473694086,FALSE
5,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9316856517076492,FALSE
5,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,129.10830688476562,TRUE
5,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.972322404384613,FALSE
5,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8560836315155029,FALSE
5,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8515740548658328,FALSE
5,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9438328039705752,FALSE
5,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9423403834283351,FALSE
6,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,128.6304931640625,TRUE
6,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9724626541137696,FALSE
6,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.856979489326477,FALSE
6,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8525676330930354,FALSE
6,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9327916153669358,FALSE
6,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.930687867116928,FALSE
6,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,128.6304931640625,TRUE
6,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9724626541137696,FALSE
6,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.856979489326477,FALSE
6,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8525676330930354,FALSE
6,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9437897145867348,FALSE
6,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9423592544913292,FALSE
7,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,129.125,TRUE
7,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9722461700439452,FALSE
7,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8557491302490234,FALSE
7,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8512102220188584,FALSE
7,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9330415279179812,FALSE
7,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.931074699190259,FALSE
7,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,129.125,TRUE
7,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9722461700439452,FALSE
7,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8557491302490234,FALSE
7,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8512102220188584,FALSE
7,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9438109124064444,FALSE
7,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9424339287936688,FALSE
8,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,128.7931671142578,TRUE
8,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.972398281097412,FALSE
8,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8565698862075806,FALSE
8,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8520866153044484,FALSE
8,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9330912732899188,FALSE
8,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9308356240808964,FALSE
8,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,128.7931671142578,TRUE
8,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.972398281097412,FALSE
8,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8565698862075806,FALSE
8,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8520866153044484,FALSE
8,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9440054874181748,FALSE
8,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9424566871702672,FALSE
9,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,129.63523864746094,TRUE
9,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9720594882965088,FALSE
9,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8552653789520264,FALSE
9,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8506434192508603,FALSE
9,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9332698574513196,FALSE
9,Human to mouse,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9311359300702812,FALSE
9,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid distance,129.63523864746094,TRUE
9,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid cosine,0.9720594882965088,FALSE
9,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Pearson,0.8552653789520264,FALSE
9,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Centroid Spearman,0.8506434192508603,FALSE
9,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-1 target cosine,0.9440687315106392,FALSE
9,Mouse to human,All target genes,source_liver_test_vs_target_liver_test,liver_test_orthologues,Liver test orthologues,Mean top-k target cosine,0.9426603768765928,FALSE
