,itearation,variable,value,sample_size
838,28,x_28,0.999999437433046,64
839,29,x_28,0.9999839290411302,64
840,0,x_29,0.9999999865511449,64
841,1,x_29,0.9999999832092497,64
842,2,x_29,0.9999980342271783,64
843,3,x_29,0.9999999800419762,64
844,4,x_29,1.0000000010586054,64
845,5,x_29,0.9999999969406855,64
846,6,x_29,0.9995068466629621,64
847,7,x_29,0.99198505580367,64
848,8,x_29,0.9998316185454549,64
849,9,x_29,0.9999788372098667,64
850,10,x_29,1.000000040915291,64
851,11,x_29,0.9975617044310675,64
852,12,x_29,0.11805837954311121,64
853,13,x_29,0.9999997905805621,64
854,14,x_29,0.9999999948149085,64
855,15,x_29,0.9999937640658393,64
856,16,x_29,0.999999897099901,64
857,17,x_29,0.9994681413442645,64
858,18,x_29,0.9999880190476566,64
859,19,x_29,0.9981902497666462,64
860,20,x_29,1.0000000109004428,64
861,21,x_29,0.9999999874515685,64
862,22,x_29,1.0000000098957993,64
863,23,x_29,0.9999999780438487,64
864,24,x_29,0.999866665586835,64
865,25,x_29,0.9999999826206797,64
866,26,x_29,0.998417145002609,64
867,27,x_29,0.999999925939112,64
868,28,x_29,0.9999999663058524,64
869,29,x_29,0.9999879004181089,64
870,0,x_30,0.9999999921210178,64
871,1,x_30,0.009148173262346987,64
872,2,x_30,0.034068470311734905,64
873,3,x_30,0.013188886410292982,64
874,4,x_30,0.09808219982532886,64
875,5,x_30,0.24797110941330228,64
876,6,x_30,0.01852012238124402,64
877,7,x_30,0.1285796054173345,64
878,8,x_30,0.290482796355509,64
879,9,x_30,0.037635372513628626,64
880,10,x_30,1.0000000321084395,64
881,11,x_30,0.060419662621188884,64
882,12,x_30,0.10192432892098387,64
883,13,x_30,0.04019344665949109,64
884,14,x_30,0.08463079246355447,64
885,15,x_30,0.16512667692457386,64
886,16,x_30,0.023295972009423026,64
887,17,x_30,0.17050511337469462,64
888,18,x_30,0.00909506048981885,64
889,19,x_30,0.04027796355700095,64
890,20,x_30,0.008676926765940273,64
891,21,x_30,0.9999999977277678,64
892,22,x_30,0.9999999926384916,64
893,23,x_30,0.00774658613095242,64
894,24,x_30,0.2899366389081755,64
895,25,x_30,0.04760812110220261,64
896,26,x_30,0.16701896525497426,64
897,27,x_30,0.10085181662014997,64
898,28,x_30,0.011859344581060926,64
899,29,x_30,0.0705036836602688,64
0,0,x_1,0.9999999694315901,128
1,1,x_1,1.0000000302457466,128
2,2,x_1,1.0000000315522943,128
3,3,x_1,1.0000000032644143,128
4,4,x_1,0.999999957421571,128
5,5,x_1,1.0000000017836432,128
6,6,x_1,0.9999999770052802,128
7,7,x_1,0.9999999885968875,128
8,8,x_1,0.9999999739253396,128
9,9,x_1,0.9999999793716334,128
10,10,x_1,1.000000005713748,128
11,11,x_1,1.0000000223561414,128
12,12,x_1,0.9999999732018744,128
13,13,x_1,0.9999999875004765,128
14,14,x_1,0.9999999974531727,128
15,15,x_1,0.9999999720928907,128
16,16,x_1,0.9999999973775079,128
17,17,x_1,0.999999973464282,128
18,18,x_1,0.9999999893276054,128
19,19,x_1,1.00000000996146,128
20,20,x_1,1.0000000159344393,128
21,21,x_1,1.0000000532520685,128
22,22,x_1,0.9999999971108069,128
23,23,x_1,1.000000026982706,128
24,24,x_1,1.000000026452422,128
25,25,x_1,1.0000000094598478,128
26,26,x_1,0.9999999763652878,128
27,27,x_1,0.9999999882150817,128
28,28,x_1,1.0000000017448574,128
29,29,x_1,1.0000000229056045,128
30,0,x_2,1.000000022343462,128
31,1,x_2,0.9999999901669759,128
32,2,x_2,0.9999999819021275,128
33,3,x_2,0.9999999650854343,128
34,4,x_2,0.9999999839871542,128
35,5,x_2,1.000000002724323,128
36,6,x_2,1.0000000281119445,128
37,7,x_2,1.0000000013815795,128
38,8,x_2,1.000000015640718,128
39,9,x_2,1.0000000274756917,128
40,10,x_2,0.9999999896758044,128
41,11,x_2,0.9999999996821868,128
42,12,x_2,1.00000002057882,128
43,13,x_2,1.0000000138012046,128
44,14,x_2,1.0000000040513592,128
45,15,x_2,0.9999999836908505,128
46,16,x_2,1.0000000143578183,128
47,17,x_2,0.9999999919872938,128
48,18,x_2,0.9999999892765167,128
49,19,x_2,1.000000010570366,128
50,20,x_2,0.9999999880777954,128
51,21,x_2,0.999999981780375,128
52,22,x_2,1.0000000188598832,128
53,23,x_2,1.0000000142810175,128
54,24,x_2,1.0000000215753382,128
55,25,x_2,0.9999999925885202,128
56,26,x_2,0.9999999853399232,128
57,27,x_2,1.0000000014042703,128
58,28,x_2,1.0000000013968524,128
59,29,x_2,0.999999984615062,128
60,0,x_3,1.000000018886896,128
61,1,x_3,1.0000000349812794,128
62,2,x_3,0.9999999931600378,128
63,3,x_3,1.000000023254931,128
64,4,x_3,1.0000000480355333,128
65,5,x_3,0.9999999702359772,128
66,6,x_3,0.9999999570293929,128
67,7,x_3,1.0000000127507984,128
68,8,x_3,1.0000000435330498,128
69,9,x_3,1.000000019249054,128
70,10,x_3,0.999999958012582,128
71,11,x_3,0.9999999690498644,128
72,12,x_3,0.9999999853114772,128
73,13,x_3,0.9999999701818908,128
74,14,x_3,0.9999999703955588,128
75,15,x_3,1.0000000203821922,128
76,16,x_3,1.000000027931199,128
77,17,x_3,0.9999999863567405,128
78,18,x_3,1.0000000152700725,128
79,19,x_3,1.0000000054931673,128
80,20,x_3,0.9999999823935732,128
81,21,x_3,1.0000000011827017,128
82,22,x_3,0.9999999870236858,128
83,23,x_3,1.0000000171403534,128
84,24,x_3,0.9999999823127566,128
85,25,x_3,0.9999999576095925,128
86,26,x_3,0.9999999858881313,128
87,27,x_3,1.000000016566058,128
88,28,x_3,0.9999999962521671,128
89,29,x_3,1.000000007120301,128
90,0,x_4,0.9999999902621426,128
91,1,x_4,0.9999999712997668,128
92,2,x_4,1.0000000249104077,128
93,3,x_4,0.9999999860640144,128
94,4,x_4,1.0000000143377632,128
95,5,x_4,0.9999999934090086,128
96,6,x_4,0.9999999744940817,128
97,7,x_4,0.9999999713532103,128
98,8,x_4,1.0000000122822286,128
99,9,x_4,1.000000004322994,128
100,10,x_4,0.999999974038617,128
101,11,x_4,1.0000000074995994,128
102,12,x_4,1.0000000191599043,128
103,13,x_4,0.9999999785276262,128
104,14,x_4,0.9999999901519786,128
105,15,x_4,1.0000000014520383,128
106,16,x_4,0.9999999810540928,128
107,17,x_4,0.9999999911079379,128
108,18,x_4,1.000000015170384,128
109,19,x_4,1.000000018724249,128
110,20,x_4,1.0000000084797007,128
111,21,x_4,1.0000000020720992,128
112,22,x_4,1.000000030547477,128
113,23,x_4,0.9999999998562371,128
114,24,x_4,1.0000000083931317,128
115,25,x_4,0.9999999549478658,128
116,26,x_4,0.9999999750058078,128
117,27,x_4,0.9999998579267168,128
118,28,x_4,0.9999999795820296,128
119,29,x_4,1.0000000064391028,128
120,0,x_5,0.9999999740933206,128
121,1,x_5,1.0000000117161967,128
122,2,x_5,1.0000000191398364,128
123,3,x_5,0.9999999876537884,128
124,4,x_5,1.0000000214248554,128
125,5,x_5,0.9999999927851846,128
126,6,x_5,0.9999999801157068,128
127,7,x_5,1.0000000100438045,128
128,8,x_5,1.0000000008126082,128
129,9,x_5,0.9999999688415631,128
130,10,x_5,1.0000000105392441,128
131,11,x_5,1.0000000305448002,128
132,12,x_5,0.9999999630386126,128
133,13,x_5,1.0000000101406537,128
134,14,x_5,0.9999999825462021,128
135,15,x_5,1.0000000216669935,128
136,16,x_5,1.0000000110792853,128
137,17,x_5,0.999999978898953,128
138,18,x_5,0.9999999960067953,128
139,19,x_5,0.9999999998960848,128
140,20,x_5,1.0000000164039806,128
141,21,x_5,0.9999999939309343,128
142,22,x_5,1.0000000190406446,128
143,23,x_5,0.9999999870116237,128
144,24,x_5,1.0000000151988675,128
145,25,x_5,0.9999999822573714,128
146,26,x_5,1.000000013723814,128
147,27,x_5,0.9999999053486022,128
148,28,x_5,1.000000020008511,128
149,29,x_5,1.0000000153185284,128
150,0,x_6,0.999999950481519,128
151,1,x_6,1.000000000634563,128
152,2,x_6,1.0000000108495997,128
153,3,x_6,0.9999999647367577,128
154,4,x_6,1.0000000236650175,128
155,5,x_6,0.9999999883955866,128
156,6,x_6,0.9999999607151712,128
157,7,x_6,1.0000000039134844,128
158,8,x_6,1.0000000384530654,128
159,9,x_6,1.0000000116424026,128
160,10,x_6,0.9999999908873148,128
161,11,x_6,1.0000000089386982,128
162,12,x_6,1.0000000030190785,128
163,13,x_6,0.9999999722212233,128
164,14,x_6,0.9999999732613746,128
165,15,x_6,1.0000000093260175,128
166,16,x_6,0.9999999967251099,128
167,17,x_6,1.000000000114077,128
168,18,x_6,1.000000000754703,128
169,19,x_6,1.0000000001096012,128
170,20,x_6,1.0000000024577074,128
171,21,x_6,1.0000000172123387,128
172,22,x_6,1.0000000021844002,128
173,23,x_6,1.0000000267308027,128
174,24,x_6,0.9999999941630637,128
175,25,x_6,0.9999999785825253,128
176,26,x_6,1.0000000182585576,128
177,27,x_6,0.9999999916928778,128
178,28,x_6,1.000000002446132,128
179,29,x_6,1.0000000157223672,128
180,0,x_7,0.9999999513919204,128
181,1,x_7,1.000000033102991,128
182,2,x_7,0.9999999619049592,128
183,3,x_7,1.0000000036454721,128
184,4,x_7,1.000000000911414,128
185,5,x_7,1.0000000055400433,128
186,6,x_7,0.9999999853378975,128
187,7,x_7,0.9999999866503475,128
188,8,x_7,0.999999971382213,128
189,9,x_7,1.0000000085903806,128
190,10,x_7,1.0000000039897932,128
191,11,x_7,1.0000000266018743,128
192,12,x_7,1.0000000134719411,128
193,13,x_7,0.9999999821164176,128
194,14,x_7,1.0000000003477263,128
195,15,x_7,0.9999999796539583,128
196,16,x_7,0.9999999812854827,128
197,17,x_7,1.0000000222373322,128
198,18,x_7,0.9999999896252415,128
199,19,x_7,0.9999999406554164,128
200,20,x_7,0.9999999745267152,128
201,21,x_7,0.9999999771874007,128
202,22,x_7,0.9999999796759967,128
203,23,x_7,1.0000000246088308,128
204,24,x_7,0.9999999949166056,128
205,25,x_7,1.0000000112450977,128
206,26,x_7,1.000000036538503,128
207,27,x_7,0.9999999919621054,128
208,28,x_7,1.0000000415882,128
209,29,x_7,0.9999999950818605,128
210,0,x_8,0.9999999839457502,128
211,1,x_8,0.9999999958206226,128
212,2,x_8,1.0000000126187942,128
213,3,x_8,1.0000000147832981,128
214,4,x_8,1.0000000066280001,128
215,5,x_8,0.9999999886286423,128
216,6,x_8,0.9999999781468141,128
217,7,x_8,1.0000000159252858,128
218,8,x_8,1.0000000048003825,128
219,9,x_8,1.000000028551232,128
220,10,x_8,0.9999999919751148,128
221,11,x_8,1.0000000038359065,128
222,12,x_8,0.9999999928439105,128
223,13,x_8,0.9999999687150606,128
224,14,x_8,1.0000000014031651,128
225,15,x_8,0.9999999744502364,128
226,16,x_8,1.0000000193374499,128
227,17,x_8,0.9999999745228196,128
228,18,x_8,0.9999999772603612,128
229,19,x_8,0.9999999772317418,128
230,20,x_8,0.9999999999588488,128
231,21,x_8,1.000000012362975,128
232,22,x_8,0.9999999800740295,128
233,23,x_8,1.0000000049197744,128
234,24,x_8,0.9999999772411532,128
235,25,x_8,1.0000000071080555,128
236,26,x_8,0.9999999906000897,128
237,27,x_8,0.9999999781995286,128
238,28,x_8,0.9999999811527313,128
239,29,x_8,1.0000000061012493,128
240,0,x_9,1.0000000062988617,128
241,1,x_9,1.0000000010512222,128
242,2,x_9,1.0000000295940255,128
243,3,x_9,1.0000000299145233,128
244,4,x_9,1.0000000249332086,128
245,5,x_9,0.9999999792786107,128
246,6,x_9,0.9999999987664426,128
247,7,x_9,1.000000024601707,128
248,8,x_9,0.9999999909234851,128
249,9,x_9,0.9999999647790705,128
250,10,x_9,1.0000000060283099,128
251,11,x_9,1.0000000100721027,128
252,12,x_9,0.9999999894971021,128
253,13,x_9,1.0000000298281533,128
254,14,x_9,0.9999999845882339,128
255,15,x_9,0.9999999927188106,128
256,16,x_9,1.0000000286427386,128
257,17,x_9,0.9999999670112235,128
258,18,x_9,0.999999988457523,128
259,19,x_9,1.0000000246093332,128
260,20,x_9,0.9999999682450277,128
261,21,x_9,1.000000000326713,128
262,22,x_9,0.9999999765296421,128
263,23,x_9,0.9999999805361016,128
264,24,x_9,0.9999999744383459,128
265,25,x_9,1.0000000193388983,128
266,26,x_9,1.0000000279242989,128
267,27,x_9,1.0000000133521172,128
268,28,x_9,1.000000013944578,128
269,29,x_9,0.9999999856576889,128
270,0,x_10,1.0000000278449037,128
271,1,x_10,0.9999999728356846,128
272,2,x_10,1.000000012461734,128
273,3,x_10,0.9999999709625861,128
274,4,x_10,0.9999999809316304,128
275,5,x_10,0.9999999727769383,128
276,6,x_10,0.9999999949047277,128
277,7,x_10,1.0000000087602237,128
278,8,x_10,0.9999999779109674,128
279,9,x_10,1.0000000169379781,128
280,10,x_10,0.9999999958765223,128
281,11,x_10,0.9999999882350848,128
282,12,x_10,1.000000012993582,128
283,13,x_10,0.9999999729658915,128
284,14,x_10,0.9999999923909059,128
285,15,x_10,1.0000000213854094,128
286,16,x_10,1.0000000288401352,128
287,17,x_10,0.9999999386021563,128
288,18,x_10,1.000000007766112,128
289,19,x_10,0.9999999965640969,128
290,20,x_10,1.0000000100966002,128
291,21,x_10,1.000000024657817,128
292,22,x_10,0.9999999915703518,128
293,23,x_10,0.9999999604989379,128
294,24,x_10,0.9999999730470781,128
295,25,x_10,0.9999999862988163,128
296,26,x_10,0.999999975755696,128
297,27,x_10,0.9999999934288984,128
298,28,x_10,1.0000000108241718,128
299,29,x_10,0.9999999915417594,128
300,0,x_11,0.9999999920888504,128
301,1,x_11,0.9999999750334982,128
302,2,x_11,0.9999999752075204,128
303,3,x_11,1.0000000082070555,128
304,4,x_11,1.0000000013872894,128
305,5,x_11,1.0000000050502018,128
306,6,x_11,1.0000000055292129,128
307,7,x_11,0.9999999820920646,128
308,8,x_11,0.9999999755472988,128
309,9,x_11,1.0000000245378056,128
310,10,x_11,0.9999999909696776,128
311,11,x_11,1.0000000204712556,128
312,12,x_11,1.0000000172386363,128
313,13,x_11,1.0000000282805785,128
314,14,x_11,0.9999999833850914,128
315,15,x_11,1.0000000143912573,128
316,16,x_11,0.9999999909668627,128
317,17,x_11,1.0000000178287534,128
318,18,x_11,1.0000000071450446,128
319,19,x_11,0.9999999775422466,128
320,20,x_11,0.9999999760924124,128
321,21,x_11,1.0000000212597495,128
322,22,x_11,1.0000000143801233,128
323,23,x_11,1.000000016150258,128
324,24,x_11,0.9970127623737671,128
325,25,x_11,1.0000000109321774,128
326,26,x_11,1.0000000293361202,128
327,27,x_11,1.0000000393863846,128
328,28,x_11,1.0000000104297875,128
329,29,x_11,0.9999999993366849,128
330,0,x_12,0.9999999969819732,128
331,1,x_12,0.9999999862462219,128
332,2,x_12,0.9999999866552698,128
333,3,x_12,0.9999998277613248,128
334,4,x_12,0.9999999866753503,128
335,5,x_12,1.000000011496772,128
336,6,x_12,1.0000000171748427,128
337,7,x_12,1.0000000037493413,128
338,8,x_12,0.9999999911464854,128
339,9,x_12,0.9999999735416785,128
340,10,x_12,0.9999999721157433,128
341,11,x_12,1.000000023337959,128
342,12,x_12,0.9999999901765102,128
343,13,x_12,0.9999999964761324,128
344,14,x_12,0.9999999833308486,128
345,15,x_12,1.0000000022073436,128
346,16,x_12,1.0000000245736305,128
347,17,x_12,0.9999999969717281,128
348,18,x_12,0.9999999768670317,128
349,19,x_12,0.9999999958101105,128
350,20,x_12,0.999999993286282,128
351,21,x_12,0.9999999856984509,128
352,22,x_12,1.0000000249464198,128
353,23,x_12,0.9999999712124235,128
354,24,x_12,0.9999804730545839,128
355,25,x_12,1.000000008326287,128
356,26,x_12,0.9999999884500854,128
357,27,x_12,0.9999999795726715,128
358,28,x_12,1.0000000031257386,128
359,29,x_12,1.000000000983062,128
360,0,x_13,1.0000000083754355,128
361,1,x_13,0.9999999676274183,128
362,2,x_13,0.9999999839617176,128
363,3,x_13,0.9999998623323624,128
364,4,x_13,0.9999999976333018,128
365,5,x_13,0.9999999989192572,128
366,6,x_13,1.0000000136230787,128
367,7,x_13,0.9999999879367546,128
368,8,x_13,1.0000000084625489,128
369,9,x_13,0.9999999858004381,128
370,10,x_13,1.0000000125048811,128
371,11,x_13,0.9999999629758359,128
372,12,x_13,0.9999999882378391,128
373,13,x_13,1.0000000045016713,128
374,14,x_13,1.0000000259655728,128
375,15,x_13,1.0000000005267502,128
376,16,x_13,0.9999999896839161,128
377,17,x_13,0.9999999756783746,128
378,18,x_13,1.0000000186961173,128
379,19,x_13,1.0000000158808278,128
380,20,x_13,0.9999999649506186,128
381,21,x_13,0.9999999996563291,128
382,22,x_13,0.9999999776870467,128
383,23,x_13,1.0000000155669722,128
384,24,x_13,0.9999999770784389,128
385,25,x_13,0.9999999985392516,128
386,26,x_13,0.9999999885345159,128
387,27,x_13,0.9999999797901727,128
388,28,x_13,0.9999999983029998,128
389,29,x_13,0.9999999599970437,128
390,0,x_14,1.0000000122779071,128
391,1,x_14,0.9999999634056919,128
392,2,x_14,1.000000001533366,128
393,3,x_14,1.000000013140023,128
394,4,x_14,1.0000000247993226,128
395,5,x_14,0.9999999788838475,128
396,6,x_14,0.9999999833285981,128
397,7,x_14,0.9999999921911511,128
398,8,x_14,1.000000005038759,128
399,9,x_14,1.0000000252833716,128
400,10,x_14,0.999999951204789,128
401,11,x_14,0.9999999936225769,128
402,12,x_14,0.999999982179158,128
403,13,x_14,0.999999973445866,128
404,14,x_14,1.0000000120169161,128
405,15,x_14,1.00000002058964,128
406,16,x_14,1.0000000092875492,128
407,17,x_14,1.0000000001139826,128
408,18,x_14,0.9999999692207602,128
409,19,x_14,1.000000004089548,128
410,20,x_14,0.9999999996918341,128
411,21,x_14,0.9999999765370811,128
412,22,x_14,0.9999999944802686,128
413,23,x_14,1.000000025464502,128
414,24,x_14,1.0000000048010484,128
415,25,x_14,1.0000000488820306,128
416,26,x_14,0.9999999714569611,128
417,27,x_14,1.0000000001950817,128
418,28,x_14,1.0000000195504832,128
419,29,x_14,0.9999999793229662,128
420,0,x_15,0.9999999901600346,128
421,1,x_15,0.9999999810461282,128
422,2,x_15,1.0000000018369082,128
423,3,x_15,0.9999999882787665,128
424,4,x_15,0.9999999769836209,128
425,5,x_15,0.9999999720329871,128
426,6,x_15,0.9999999891302782,128
427,7,x_15,1.0000000037547374,128
428,8,x_15,1.0000000213039442,128
429,9,x_15,1.0000000039220154,128
430,10,x_15,0.9999999680936892,128
431,11,x_15,1.0000000290739932,128
432,12,x_15,0.9999999613543535,128
433,13,x_15,0.9999999990814482,128
434,14,x_15,0.9999999562728368,128
435,15,x_15,0.9999999967896871,128
436,16,x_15,0.9999999816330956,128
437,17,x_15,1.0000000212439248,128
438,18,x_15,0.999999950311513,128
439,19,x_15,0.9999999906668983,128
440,20,x_15,1.0000000152003734,128
441,21,x_15,0.9999999735137055,128
442,22,x_15,0.9999999972237973,128
443,23,x_15,0.9999999714782561,128
444,24,x_15,1.0000000069070942,128
445,25,x_15,1.0000000065521564,128
446,26,x_15,1.0000000390999515,128
447,27,x_15,0.9999999729485518,128
448,28,x_15,1.0000000034046348,128
449,29,x_15,0.9999999804719784,128
450,0,x_16,1.0000000080854057,128
451,1,x_16,0.9999999939050609,128
452,2,x_16,1.0000000079740206,128
453,3,x_16,0.9999999730004031,128
454,4,x_16,0.9999999860954156,128
455,5,x_16,0.9999999709226846,128
456,6,x_16,1.0000000259650903,128
457,7,x_16,0.999999971831302,128
458,8,x_16,1.0000000178668054,128
459,9,x_16,0.9999999657681432,128
460,10,x_16,0.9999999758232481,128
461,11,x_16,1.0000000293343576,128
462,12,x_16,1.0000000153026445,128
463,13,x_16,0.9999999926061828,128
464,14,x_16,1.0000000072205855,128
465,15,x_16,0.9999999604181746,128
466,16,x_16,0.9999999876090144,128
467,17,x_16,1.0000000185331253,128
468,18,x_16,1.0000000132575237,128
469,19,x_16,0.9999999455721722,128
470,20,x_16,0.9999999903629581,128
471,21,x_16,0.9999999652244799,128
472,22,x_16,0.9999999913514863,128
473,23,x_16,1.0000000294832534,128
474,24,x_16,1.0000000003692315,128
475,25,x_16,0.9999999994130674,128
476,26,x_16,0.9999999727374553,128
477,27,x_16,0.9999999959794776,128
478,28,x_16,1.0000000031978065,128
479,29,x_16,1.0000000375619686,128
480,0,x_17,1.000000009424057,128
481,1,x_17,1.0000000214137352,128
482,2,x_17,1.000000010417047,128
483,3,x_17,1.0000000333738135,128
484,4,x_17,1.000000025316314,128
485,5,x_17,0.9999999766913596,128
486,6,x_17,0.999999951244106,128
487,7,x_17,1.0000000078738462,128
488,8,x_17,1.000000017577899,128
489,9,x_17,1.0000000246762775,128
490,10,x_17,1.0000000201635213,128
491,11,x_17,0.9999999769891675,128
492,12,x_17,1.0000000029916836,128
493,13,x_17,1.0000000080542772,128
494,14,x_17,1.0000000073002853,128
495,15,x_17,0.999999975703256,128
496,16,x_17,1.0000000172082069,128
497,17,x_17,1.0000000220438905,128
498,18,x_17,0.999999987632953,128
499,19,x_17,0.9999999695967089,128
500,20,x_17,0.9999999733101601,128
501,21,x_17,0.9999999900287718,128
502,22,x_17,1.0000000286645747,128
503,23,x_17,0.9999999906164262,128
504,24,x_17,0.999999992153287,128
505,25,x_17,1.0000000240355476,128
506,26,x_17,1.0000000266873108,128
507,27,x_17,1.0000000323110139,128
508,28,x_17,1.0000000058085563,128
509,29,x_17,1.0000000111621428,128
510,0,x_18,1.000000004518423,128
511,1,x_18,1.0000000112095997,128
512,2,x_18,0.9999999862484681,128
513,3,x_18,1.0000000016311896,128
514,4,x_18,0.999999966615507,128
515,5,x_18,1.0000000178128885,128
516,6,x_18,1.0000000086558927,128
517,7,x_18,1.0000000405486922,128
518,8,x_18,0.9999999952912076,128
519,9,x_18,0.9999999905950319,128
520,10,x_18,1.0000000020345545,128
521,11,x_18,0.9999999956288441,128
522,12,x_18,0.9999999607728952,128
523,13,x_18,0.999999964919256,128
524,14,x_18,0.9999999841546602,128
525,15,x_18,1.0000000484746965,128
526,16,x_18,1.0000000206509172,128
527,17,x_18,1.0000000077917968,128
528,18,x_18,1.0000000144261103,128
529,19,x_18,0.9999999967423117,128
530,20,x_18,1.000000019644796,128
531,21,x_18,0.9999999890113188,128
532,22,x_18,1.0000000191681535,128
533,23,x_18,0.9999999552602957,128
534,24,x_18,1.0000000129318771,128
535,25,x_18,0.9999999975155656,128
536,26,x_18,1.0000000020051556,128
537,27,x_18,0.9999999693801143,128
538,28,x_18,1.0000000043915551,128
539,29,x_18,0.9999999861069611,128
540,0,x_19,1.000000046308326,128
541,1,x_19,0.9999999878266443,128
542,2,x_19,1.0000000137107163,128
543,3,x_19,0.9999999998537933,128
544,4,x_19,0.9999999970852127,128
545,5,x_19,0.999999988057661,128
546,6,x_19,0.9999999910780271,128
547,7,x_19,1.0000000374207298,128
548,8,x_19,0.9999999896129174,128
549,9,x_19,0.9999999817341206,128
550,10,x_19,1.0000000168488004,128
551,11,x_19,0.9999999927000942,128
552,12,x_19,0.9999999827724845,128
553,13,x_19,0.999999949016947,128
554,14,x_19,0.9999999826062926,128
555,15,x_19,1.0000000184797488,128
556,16,x_19,0.9999999989130344,128
557,17,x_19,1.0000000096242883,128
558,18,x_19,1.000000015103459,128
559,19,x_19,1.0000000220210419,128
560,20,x_19,0.9999999919588246,128
561,21,x_19,1.0000000009315666,128
562,22,x_19,1.0000000392516228,128
563,23,x_19,0.9999999543082772,128
564,24,x_19,0.9999999782555199,128
565,25,x_19,0.9999999714238318,128
566,26,x_19,1.0000000394011108,128
567,27,x_19,0.9999999905351141,128
568,28,x_19,1.0000000328431784,128
569,29,x_19,0.9999999777520482,128
570,0,x_20,1.0000000030204428,128
571,1,x_20,0.9999998587185736,128
572,2,x_20,0.9999999809827159,128
573,3,x_20,1.0000000229085908,128
574,4,x_20,1.0000000102064763,128
575,5,x_20,1.0000000118477939,128
576,6,x_20,0.9999999614960795,128
577,7,x_20,1.0000000056331533,128
578,8,x_20,0.9999999949298948,128
579,9,x_20,0.9999999434139097,128
580,10,x_20,0.9999999777383615,128
581,11,x_20,0.9999999811515172,128
582,12,x_20,0.9999999717283754,128
583,13,x_20,0.9999999849786259,128
584,14,x_20,1.000000011466838,128
585,15,x_20,0.9999999574385335,128
586,16,x_20,0.9999999929219866,128
587,17,x_20,0.9999999868097103,128
588,18,x_20,0.9999999859508195,128
589,19,x_20,0.9999999626962839,128
590,20,x_20,0.9999999806456016,128
591,21,x_20,1.0000000254839003,128
592,22,x_20,1.000000020567244,128
593,23,x_20,1.0000000443080825,128
594,24,x_20,1.0000000053587044,128
595,25,x_20,0.9999999782231505,128
596,26,x_20,1.0000000308555566,128
597,27,x_20,0.9999999764438602,128
598,28,x_20,1.0000000171785826,128
599,29,x_20,0.9999999952735193,128
600,0,x_21,0.9999999371465004,128
601,1,x_21,0.9999999339950018,128
602,2,x_21,1.0000000076441566,128
603,3,x_21,1.0000000052920053,128
604,4,x_21,1.000000034384181,128
605,5,x_21,0.9999999949341933,128
606,6,x_21,1.0000000066733261,128
607,7,x_21,1.0000000246305094,128
608,8,x_21,1.0000000080608527,128
609,9,x_21,1.0000000035074528,128
610,10,x_21,1.0000000022327853,128
611,11,x_21,0.9999999777264583,128
612,12,x_21,0.9999999777979813,128
613,13,x_21,1.0000000016672095,128
614,14,x_21,1.0000000461823084,128
615,15,x_21,0.9999999758339267,128
616,16,x_21,0.9999999910771995,128
617,17,x_21,0.9999999831940609,128
618,18,x_21,0.9999999816110899,128
619,19,x_21,0.9999999773945598,128
620,20,x_21,1.0000000126053048,128
621,21,x_21,1.000000022456696,128
622,22,x_21,1.0000000089029641,128
623,23,x_21,0.999999989260703,128
624,24,x_21,1.0000000012732697,128
625,25,x_21,0.9999999955387378,128
626,26,x_21,0.9999999925078654,128
627,27,x_21,1.0000000059167644,128
628,28,x_21,0.9999999764775488,128
629,29,x_21,1.0000000124429023,128
630,0,x_22,1.0000000353024847,128
631,1,x_22,0.9999999760680867,128
632,2,x_22,0.9999999704593906,128
633,3,x_22,1.0000000106298141,128
634,4,x_22,1.0000000160741784,128
635,5,x_22,1.0000000369913178,128
636,6,x_22,1.0000000313066673,128
637,7,x_22,1.000000002146114,128
638,8,x_22,1.0000000216342,128
639,9,x_22,0.9999999848446576,128
640,10,x_22,0.9999999691741451,128
641,11,x_22,1.0000000230048893,128
642,12,x_22,1.0000000110093887,128
643,13,x_22,1.0000000134367297,128
644,14,x_22,0.9999999954612349,128
645,15,x_22,1.0000000031639398,128
646,16,x_22,0.9999999837824777,128
647,17,x_22,0.9999999746219269,128
648,18,x_22,1.0000000119637185,128
649,19,x_22,0.9999999943130643,128
650,20,x_22,0.9999999661739758,128
651,21,x_22,0.9999999981315951,128
652,22,x_22,1.0000000455764946,128
653,23,x_22,0.9999999523454913,128
654,24,x_22,1.0000000128251134,128
655,25,x_22,0.9999999993480188,128
656,26,x_22,1.0000000163019322,128
657,27,x_22,0.9999999893233518,128
658,28,x_22,1.0000000213178721,128
659,29,x_22,0.9999999813106691,128
660,0,x_23,0.9999999987263909,128
661,1,x_23,0.9999999910840465,128
662,2,x_23,1.0000000386972727,128
663,3,x_23,0.9999999975498636,128
664,4,x_23,1.0000000241265465,128
665,5,x_23,1.000000006613666,128
666,6,x_23,0.9999999487935227,128
667,7,x_23,1.0000000016157238,128
668,8,x_23,1.0000000126416764,128
669,9,x_23,0.9999999894431715,128
670,10,x_23,1.0000000073754207,128
671,11,x_23,0.9999999819951891,128
672,12,x_23,0.9999999661324604,128
673,13,x_23,0.9999999602204869,128
674,14,x_23,1.0000000441729153,128
675,15,x_23,0.9999999781862445,128
676,16,x_23,1.0000000371352986,128
677,17,x_23,0.9999999660184499,128
678,18,x_23,0.9999999710200929,128
