,GPU,CPU
239,0.4705966000000217,0.6436237000000347
240,0.545237200000031,0.09175720000001775
241,0.45679649999999583,0.09039029999996728
242,0.4378811000000269,0.09355959999999186
243,0.4412115000000085,0.08935950000000048
244,0.46135179999998854,0.0982906000000412
245,0.47280530000000454,0.09339009999996506
246,0.41843180000000757,0.08661690000002409
247,0.4374882000000184,0.09023789999997689
248,0.4758071999999629,0.08754600000003165
249,0.5399712999999906,0.09137580000003709
250,0.49136969999995017,0.08851939999999558
251,0.5739102000000003,0.09818359999997028
252,0.473551499999985,0.1074322000000052
253,0.49742430000003424,0.08701320000000123
254,0.535834599999987,0.09105299999998806
255,0.47657200000003286,0.08994709999996076
256,0.44523490000000265,0.08975820000000567
257,0.527899600000012,0.08796469999998635
258,0.4787886999999955,0.09268140000000358
259,0.4525769000000537,0.08872450000001209
260,0.43817920000003596,0.08802030000003924
261,0.5043754999999805,0.08792480000005298
262,0.46353030000000217,0.09130909999998948
263,0.4384371000000442,0.09318760000002158
264,0.42422290000001794,0.08852680000001101
265,0.48354989999995723,0.09192500000000337
266,0.4494735000000105,0.09122160000003987
267,0.4405411999999842,0.093181799999968
268,0.49707849999998643,0.08697069999999485
269,0.4677060999999867,0.09072950000000901
270,0.4780873999999926,0.14611179999997148
271,0.44184119999999893,0.13637760000000299
272,0.4865154999999959,0.137670900000046
273,0.4362148000000161,0.14989300000002004
274,0.4362504000000058,0.1452970999999934
275,0.5661233999999808,0.14601979999997639
276,0.4649655999999709,0.1456137000000126
277,0.41525269999999637,0.14440580000001546
278,0.4830825999999888,0.1461424999999963
279,0.4548604999999952,0.1465910000000008
280,0.4129633999999669,0.14004130000000714
281,0.5262665999999854,0.15088509999998223
282,0.4607270999999855,0.13749059999997826
283,0.4310555999999792,0.14354489999999487
284,0.4906703000000334,0.13749409999996942
285,0.47266410000003134,0.14373349999999618
286,0.4386147999999821,0.14260600000000068
287,0.48812540000000126,0.14664129999999886
288,0.43499409999998306,0.13576760000000831
289,0.43786099999999806,0.14499430000000757
290,0.5717587999999978,0.14781990000000178
291,0.44703370000001996,0.14040590000001885
292,0.4372045000000071,0.14278980000000274
293,0.41798979999998664,0.14526339999997617
294,0.41942970000002333,0.14230040000001054
295,0.41456570000002557,0.14740979999999126
296,0.47064260000001923,0.1436997000000133
297,0.46543730000001915,0.14436560000001464
298,0.4304825000000392,0.15535859999999957
299,0.4599249000000327,0.14190069999995103
300,0.45130989999995563,0.2592049999999517
301,0.43189159999997173,0.24045330000001286
302,0.5136373999999932,0.2510269999999082
303,0.4323523999998997,0.26921630000003915
304,0.433495999999991,0.25511149999999816
305,0.49248790000001463,0.2486097000000882
306,0.505021499999998,0.2543390000000727
307,0.4379524999999376,0.24160540000002584
308,0.49327550000009524,0.2476269000000002
309,0.5044182999999975,0.27551569999991443
310,0.5377009000000044,0.2635148000000527
311,0.5301862999999685,1.224219699999935
312,0.8149092999999539,0.660063399999899
313,0.8961206000000175,0.45609590000003664
314,0.529787600000077,0.2588578999999527
315,0.48024580000003425,0.28658930000005967
316,0.6164851000000908,0.2728191999999581
317,0.4881510000000162,0.26206379999996443
318,0.4979077000000416,0.2628012000000126
319,0.6888129999999819,0.2764197000000195
320,0.6743461999999454,0.2852275999999847
321,0.6593159999999898,0.49779000000000906
322,0.575513600000022,0.2773400999999467
323,0.645002399999953,0.7100019999999176
324,0.7393883999999389,0.27296400000000176
325,0.446827600000006,0.26556430000005093
326,0.48334750000003623,0.26307459999998173
327,0.4623343999999179,0.2565025000000105
328,0.4182975000001079,0.2567712999999685
329,0.45512489999998706,0.2584798000000319
330,0.5914377000000286,0.5202048999999533
331,0.4373387000000548,0.5126622999999881
332,0.44827490000000125,0.5537151999999423
333,0.45773450000001503,0.5345185999999558
334,0.47749099999998634,0.5386773999999832
335,0.47320639999998093,0.5571646000000783
336,0.43301289999999426,0.5223148000000037
337,0.5064106999999467,0.5264300999999705
338,0.4364610000000084,0.51359489999993
339,0.43412530000000515,0.5107229000000189
340,0.43665759999998954,0.5036521000000675
341,0.4574946000000182,0.5011603999998897
342,0.43492879999996603,0.5233878999999888
343,0.5325320000000602,0.5219356999999718
344,0.446099600000025,0.5183686000000307
345,0.42865919999997004,0.5018691000000217
